EXPECEDU_BACHELORS,Growth_str_agree,Growth_agree,Growth_disagree,LANG_of_test,Grade_9,Grade_10,Female,CNTSTUID,BELONG,BULLIED,ESCS,FAMSUP
1.0,0.0,1,0.0,1.0,0,1,1.0,84006889,-0.471,1.242,0.6629,-0.1123
1.0,0.0,0,0.0,1.0,0,1,1.0,84006890,-0.7438,-0.267,1.5339,0.4502
0.0,0.0,0,1.0,1.0,1,0,0.0,84006891,0.7639,-1.228,-1.0297,-0.1554
1.0,0.0,0,0.0,1.0,0,1,0.0,84006893,-0.2097,-1.228,0.6506,0.5033
,,0,,,0,1,0.0,84006896,,,,
1.0,0.0,0,1.0,1.0,0,1,1.0,84006897,-0.338,-1.228,0.3539,0.0225
1.0,0.0,1,0.0,1.0,0,0,1.0,84006900,-0.47,0.6302,-0.1814,-0.6779
0.0,0.0,1,0.0,0.0,0,0,0.0,84006902,2.7562,-1.228,-0.3347,1.7769
0.0,0.0,1,0.0,1.0,0,1,0.0,84006906,0.1484,1.2085,0.2582,-1.1685
1.0,0.0,1,0.0,1.0,0,1,1.0,84006908,-0.7711,-0.1325,-1.2498,0.258
1.0,0.0,0,0.0,1.0,0,1,1.0,84006909,-1.1045,1.6716,1.1172,0.3886
0.0,0.0,0,1.0,1.0,0,1,0.0,84006910,-0.2482,1.099,-0.5298,-0.2623
1.0,0.0,0,0.0,1.0,0,1,1.0,84006911,-0.2388,0.5559,0.0536,1.6496
,0.0,0,0.0,1.0,0,1,1.0,84006916,,,-0.4296,
,0.0,0,0.0,1.0,0,1,0.0,84006919,,,0.447,
1.0,0.0,1,0.0,1.0,0,1,0.0,84006920,-0.471,1.3021,1.0421,0.1982
,0.0,1,0.0,1.0,0,1,1.0,84006921,2.7474,-1.228,0.9493,1.8837
0.0,0.0,0,1.0,1.0,0,1,0.0,84006922,0.028,-1.228,-1.3616,1.6717
,0.0,0,1.0,1.0,0,1,1.0,84006923,2.4581,-0.9121,1.1096,0.0124
,0.0,0,0.0,1.0,0,1,1.0,84006924,-0.4901,-1.228,0.4879,-0.7651
1.0,0.0,0,1.0,1.0,0,1,1.0,84006925,-0.3485,-0.4588,-0.3347,-0.9528
,0.0,0,0.0,1.0,0,1,0.0,84006928,0.7356,-1.228,0.832,-0.9463
1.0,0.0,1,0.0,0.0,0,1,1.0,84006930,-0.6508,-0.267,0.7035,-0.0987
0.0,0.0,0,1.0,1.0,0,1,1.0,84006931,0.7639,-0.1325,0.6491,0.2644
1.0,0.0,0,1.0,1.0,0,1,1.0,84006933,2.2967,-1.228,0.8041,-0.2897
1.0,0.0,0,0.0,1.0,0,1,0.0,84006934,-0.3485,-0.267,-1.45,-0.8313
1.0,0.0,0,0.0,0.0,0,0,0.0,84006935,0.114,-1.228,-0.4139,1.0178
,0.0,0,1.0,1.0,0,0,0.0,84006937,-0.6438,0.379,-0.2907,-0.3383
0.0,0.0,0,1.0,1.0,0,1,1.0,84006938,-0.3128,-1.228,-0.7473,-1.3663
1.0,0.0,0,1.0,1.0,0,1,0.0,84006939,-0.3485,-0.1325,0.8392,0.8894
0.0,0.0,0,0.0,1.0,0,1,1.0,84006941,-0.338,0.2289,0.443,-0.7121
1.0,0.0,1,0.0,1.0,0,0,1.0,84006945,0.5071,-1.228,-1.115,0.784
0.0,1.0,0,0.0,1.0,0,1,1.0,84006946,-0.338,-1.228,0.3188,-0.0634
0.0,0.0,0,0.0,0.0,0,1,1.0,84006949,-0.338,-1.228,-1.7657,1.4835
0.0,,0,,0.0,1,0,1.0,84006950,-0.9495,0.5504,,0.1552
1.0,0.0,0,1.0,1.0,0,1,0.0,84006951,-0.3128,1.4044,0.7172,-0.6385
1.0,0.0,0,1.0,1.0,0,1,0.0,84006952,2.7562,-1.228,0.3357,-1.3652
1.0,0.0,0,1.0,1.0,0,1,1.0,84006953,2.2967,0.0962,0.7678,1.1299
1.0,0.0,0,0.0,0.0,0,1,0.0,84006954,0.1182,-1.228,-0.4287,-0.0794
1.0,1.0,0,0.0,1.0,1,0,0.0,84006956,-0.7331,0.8337,0.0935,1.7203
,0.0,1,0.0,1.0,0,0,0.0,84006958,-0.8205,0.4829,-0.9156,
1.0,0.0,0,0.0,0.0,0,0,0.0,84006963,0.5159,1.569,-2.3754,-0.1867
0.0,0.0,0,0.0,1.0,0,1,0.0,84006964,-2.0747,-1.228,-0.5791,0.4767
,,0,,1.0,1,0,0.0,84006965,-1.0414,,0.0237,
1.0,0.0,0,1.0,0.0,0,0,0.0,84006968,2.4581,-1.228,0.3305,0.1495
,0.0,0,1.0,1.0,0,1,0.0,84006970,0.314,-1.228,0.9626,0.8112
0.0,0.0,0,1.0,1.0,0,1,0.0,84006971,-0.3485,1.1217,0.8603,-0.1182
1.0,0.0,1,0.0,1.0,0,1,0.0,84006973,-0.7074,-0.4588,-0.3694,-0.583
0.0,0.0,0,1.0,1.0,0,1,0.0,84006976,-0.2482,0.7726,1.2188,0.135
,0.0,1,0.0,1.0,0,1,0.0,84006979,0.3109,-1.228,0.0538,-1.2245
0.0,0.0,0,1.0,1.0,0,1,1.0,84006980,-0.3261,-1.228,0.5262,1.6125
0.0,0.0,0,1.0,1.0,0,1,1.0,84006981,-1.1147,-1.228,-1.3089,-1.1684
,,0,,,0,0,1.0,84006982,,,,
1.0,0.0,0,1.0,1.0,0,0,1.0,84006986,0.7356,-1.228,0.1781,-0.2915
,0.0,0,0.0,1.0,1,0,0.0,84006990,-0.4579,-0.5168,-0.1524,-1.6842
1.0,0.0,0,1.0,0.0,0,1,0.0,84006993,0.5159,-0.1325,-1.9034,-0.856
1.0,0.0,0,0.0,1.0,0,1,0.0,84006994,-0.9707,0.8222,1.4573,-0.7086
0.0,0.0,0,1.0,1.0,0,1,1.0,84006997,-0.3485,-1.228,0.5334,-0.9286
,0.0,0,1.0,1.0,0,1,1.0,84006998,-0.2482,0.843,1.2529,-0.6319
1.0,0.0,1,0.0,1.0,0,1,1.0,84006999,-0.1895,-1.228,0.5763,1.6726
0.0,1.0,0,0.0,0.0,0,1,0.0,84007000,-1.215,-1.228,0.832,-0.0463
,0.0,1,0.0,0.0,0,1,1.0,84007001,-0.4911,-1.228,-0.2744,1.6617
,0.0,0,1.0,1.0,0,1,1.0,84007003,0.314,-1.228,0.9506,1.596
0.0,0.0,1,0.0,0.0,0,1,1.0,84007005,-0.3817,0.1924,-2.6342,-0.5244
0.0,0.0,0,1.0,0.0,0,1,1.0,84007006,-1.0278,0.2289,-2.8221,-0.9791
,1.0,0,0.0,1.0,0,1,1.0,84007009,-0.2482,-1.228,-0.5286,-0.9421
1.0,0.0,0,0.0,1.0,0,1,0.0,84007012,-0.4941,-1.1815,0.5567,0.43
,0.0,0,0.0,1.0,0,1,1.0,84007014,0.3279,-0.267,0.1724,1.7613
1.0,0.0,0,0.0,0.0,0,1,0.0,84007015,-0.3397,,2.2883,
1.0,0.0,1,0.0,1.0,0,1,1.0,84007018,0.3368,-0.2016,-0.543,-0.343
,,0,,,0,1,0.0,84007020,,,,
1.0,0.0,1,0.0,1.0,0,1,0.0,84007021,-0.3293,-0.1325,-0.788,-0.1173
0.0,0.0,0,1.0,0.0,0,0,1.0,84007027,-0.471,-1.228,-2.6259,-1.3584
,0.0,0,1.0,1.0,0,1,1.0,84007028,-0.4867,-0.2016,1.0664,-0.6992
1.0,0.0,0,1.0,1.0,0,1,1.0,84007030,0.3946,0.9967,0.8796,0.1479
,0.0,0,0.0,1.0,1,0,1.0,84007031,,,-0.4718,
,0.0,0,1.0,1.0,0,1,1.0,84007032,-0.3397,1.8891,-0.3855,0.1899
0.0,0.0,0,1.0,1.0,0,1,0.0,84007034,-0.3128,0.2289,0.1838,-0.0666
,,0,,,0,1,0.0,84007036,,,,
1.0,0.0,0,0.0,1.0,0,0,0.0,84007037,2.7562,1.3054,-0.1577,1.0853
0.0,0.0,0,1.0,1.0,0,1,0.0,84007038,-1.0577,0.823,0.1351,-0.5783
,0.0,0,1.0,1.0,0,1,0.0,84007041,-0.3485,-0.267,0.9047,-0.1359
1.0,0.0,0,1.0,1.0,0,1,1.0,84007042,-1.0406,1.892,0.345,-0.9529
1.0,0.0,0,1.0,1.0,0,1,1.0,84007043,-0.6898,0.5869,0.4924,-0.6695
1.0,0.0,0,1.0,1.0,0,1,0.0,84007045,-0.3261,-1.228,-1.3542,0.4573
,0.0,1,0.0,1.0,0,1,1.0,84007050,-0.6035,0.6266,-0.0659,-0.7031
0.0,0.0,0,1.0,1.0,0,1,0.0,84007052,-0.6539,-1.228,-1.0483,-0.6486
1.0,0.0,0,0.0,1.0,0,1,1.0,84007055,-0.4901,-1.228,-0.5746,-0.3588
0.0,0.0,0,0.0,1.0,0,1,1.0,84007056,0.0862,0.3367,-0.3886,0.5351
0.0,0.0,1,0.0,1.0,0,1,0.0,84007059,-2.8168,0.5869,-2.163,-1.0153
1.0,0.0,0,1.0,1.0,0,1,1.0,84007060,-1.0406,1.7276,0.4438,-1.0273
0.0,0.0,0,0.0,1.0,0,1,0.0,84007063,-0.3128,-1.228,-1.2065,-1.2827
,0.0,0,1.0,0.0,0,1,0.0,84007066,-0.5087,1.6497,0.1514,-0.6285
1.0,0.0,1,0.0,1.0,0,0,1.0,84007069,-1.0095,1.3081,1.4061,-0.0309
1.0,0.0,1,0.0,1.0,0,1,0.0,84007070,0.1999,0.2988,-1.0816,-1.3848
,0.0,0,1.0,1.0,0,1,0.0,84007071,-0.5617,0.8655,0.3704,0.7548
0.0,0.0,0,1.0,1.0,0,1,0.0,84007072,-0.6098,0.6616,-0.1109,-0.7359
1.0,0.0,0,1.0,1.0,0,1,1.0,84007073,0.5159,-1.228,0.7268,-0.6354
1.0,0.0,1,0.0,1.0,0,1,1.0,84007074,-1.1045,0.2988,1.1776,-1.0363
0.0,0.0,1,0.0,1.0,0,1,1.0,84007076,-0.6137,-1.228,-0.928,1.4729
1.0,1.0,0,0.0,1.0,0,1,1.0,84007078,2.2967,-1.228,-1.1307,-0.0271
,0.0,0,0.0,1.0,0,0,0.0,84007079,,,-0.7023,
0.0,0.0,0,1.0,1.0,0,1,0.0,84007080,0.7639,-1.228,0.9634,1.5788
1.0,0.0,0,1.0,1.0,0,1,0.0,84007082,-0.7074,-1.228,0.7101,-0.5602
,0.0,0,1.0,1.0,0,1,1.0,84007083,-0.848,1.1155,-0.7962,-0.5223
1.0,0.0,0,0.0,1.0,0,1,1.0,84007084,0.0342,-0.4588,0.9656,-0.2697
1.0,0.0,0,1.0,1.0,0,0,0.0,84007087,0.0311,-1.228,0.5974,0.0887
,0.0,0,0.0,0.0,0,1,0.0,84007090,,,-2.2537,
,0.0,0,1.0,1.0,0,1,1.0,84007091,-0.7438,0.8222,0.0873,0.2672
0.0,0.0,0,1.0,1.0,0,1,0.0,84007093,-0.9495,1.335,0.558,0.1259
,0.0,0,0.0,0.0,0,1,0.0,84007094,0.374,-1.228,0.727,0.1298
,0.0,1,0.0,1.0,1,0,0.0,84007095,-0.4814,-1.228,-0.9365,1.6969
,,0,,0.0,0,1,0.0,84007097,,,-1.3701,
,0.0,0,1.0,1.0,0,1,0.0,84007099,-0.4814,1.1219,1.0352,0.0598
0.0,0.0,0,1.0,1.0,0,1,1.0,84007100,0.4221,-1.228,-0.8683,1.6077
1.0,0.0,1,0.0,1.0,0,1,1.0,84007101,1.1073,-1.228,1.4464,1.7203
,0.0,0,1.0,0.0,0,1,0.0,84007102,-0.338,-1.228,-0.7749,1.6617
1.0,1.0,0,0.0,1.0,0,1,1.0,84007103,2.7562,-1.228,1.0787,0.2575
0.0,0.0,0,1.0,1.0,0,1,0.0,84007105,-0.1965,0.6132,-1.0478,1.7316
,0.0,0,1.0,1.0,1,0,0.0,84007107,-0.3485,-1.228,0.4768,1.8592
0.0,0.0,1,0.0,1.0,0,0,0.0,84007109,-0.5938,-1.228,-0.5103,0.0287
0.0,1.0,0,0.0,1.0,0,1,1.0,84007110,-0.8899,1.0194,0.2613,-1.8741
1.0,0.0,0,1.0,1.0,0,1,1.0,84007111,-0.5418,-1.228,1.0451,-0.0311
,0.0,0,1.0,1.0,0,1,0.0,84007112,-0.4901,-1.228,0.9724,0.0413
1.0,0.0,1,0.0,1.0,0,1,1.0,84007114,0.3519,0.5381,0.6418,1.8984
0.0,0.0,0,0.0,1.0,0,1,1.0,84007119,-1.5976,1.0462,0.2799,-1.9006
,0.0,0,0.0,1.0,0,1,0.0,84007120,-0.47,-0.267,1.0598,1.0069
,0.0,0,1.0,1.0,0,1,0.0,84007122,0.0342,0.8834,0.2614,0.4209
,0.0,0,0.0,1.0,0,1,0.0,84007123,0.8651,-0.1325,0.5706,0.9171
0.0,0.0,0,1.0,0.0,0,1,0.0,84007126,0.7639,-1.228,-2.6693,0.032
1.0,0.0,0,1.0,1.0,0,0,0.0,84007127,-0.4941,-0.1325,0.826,0.2758
1.0,0.0,0,1.0,1.0,0,1,0.0,84007128,0.0311,0.3367,0.3408,0.3594
,0.0,1,0.0,0.0,0,1,0.0,84007130,-0.8161,-1.228,-0.9255,-2.7581
,0.0,1,0.0,1.0,0,1,0.0,84007131,-0.6305,-1.228,-0.5791,-0.7433
0.0,0.0,0,0.0,1.0,0,1,0.0,84007134,-0.1895,-1.228,-1.1116,-0.5086
0.0,0.0,1,0.0,1.0,0,1,0.0,84007136,-1.1098,1.4747,-1.6447,-0.3562
0.0,0.0,1,0.0,1.0,0,1,0.0,84007139,-1.3459,0.843,0.4132,-0.007
1.0,0.0,0,1.0,0.0,0,1,1.0,84007141,-0.3261,-0.267,-0.2046,0.3979
,0.0,0,1.0,1.0,1,0,0.0,84007143,0.393,0.6364,0.9738,-0.0532
1.0,0.0,0,1.0,1.0,0,1,1.0,84007144,-0.3485,0.2289,1.0188,0.4218
1.0,0.0,0,1.0,1.0,0,1,0.0,84007145,2.1143,-1.228,0.3468,1.1066
,0.0,0,0.0,1.0,0,1,0.0,84007146,1.4683,-1.228,0.998,0.8414
1.0,0.0,1,0.0,1.0,0,1,1.0,84007147,-1.4738,0.9271,-0.8308,-0.9797
,0.0,0,0.0,1.0,0,0,1.0,84007152,,,1.2477,
1.0,0.0,0,1.0,1.0,1,0,1.0,84007154,-0.3397,0.0626,0.8031,0.8672
,0.0,0,1.0,1.0,0,1,1.0,84007155,1.4416,0.1361,1.7342,1.8618
1.0,0.0,0,0.0,1.0,0,0,1.0,84007156,-0.3261,0.2988,0.4403,-0.5561
,0.0,0,0.0,1.0,0,0,1.0,84007159,,,1.0914,
1.0,0.0,0,1.0,1.0,0,1,1.0,84007160,-0.3261,1.4399,-1.4343,-0.8892
1.0,0.0,0,1.0,1.0,0,1,0.0,84007161,0.3378,-1.228,1.1108,0.0057
0.0,0.0,0,1.0,1.0,0,0,1.0,84007163,-1.288,0.9542,0.4279,-1.6576
0.0,0.0,1,0.0,1.0,1,0,0.0,84007165,-0.8161,0.2538,0.8055,-1.3459
,0.0,0,1.0,0.0,0,1,1.0,84007166,-1.3665,0.6616,-0.8059,-1.1778
,,0,,,0,1,0.0,84007169,,,,
0.0,0.0,0,1.0,1.0,0,1,1.0,84007171,-0.7532,1.4363,-0.8341,-0.2966
1.0,0.0,0,1.0,1.0,0,1,0.0,84007173,-0.3397,-1.228,1.0583,-0.5077
1.0,0.0,0,0.0,1.0,0,1,0.0,84007174,-0.4867,1.3108,-0.5138,-0.6712
,,0,,1.0,0,0,0.0,84007175,-0.6277,-1.228,0.8207,
,0.0,1,0.0,1.0,0,1,1.0,84007176,-0.6801,-1.228,0.752,0.128
1.0,0.0,0,1.0,1.0,0,0,1.0,84007177,-0.3485,-0.267,0.4995,1.8052
,0.0,0,1.0,1.0,0,0,0.0,84007178,0.7289,0.7179,-0.3283,-0.1135
1.0,1.0,0,0.0,0.0,0,1,0.0,84007180,-0.1361,-1.228,1.0162,1.0372
0.0,0.0,1,0.0,1.0,0,1,0.0,84007181,-0.3261,-1.228,0.5861,0.8372
,0.0,0,1.0,0.0,0,1,0.0,84007183,0.3279,-1.228,-0.5726,
1.0,0.0,0,0.0,1.0,0,1,1.0,84007184,0.1308,-1.228,-1.7228,-0.1281
,0.0,0,0.0,1.0,0,1,0.0,84007186,,,-0.4726,
,1.0,0,0.0,1.0,0,1,0.0,84007187,-0.2482,-1.228,-0.0843,-1.2358
,0.0,0,1.0,1.0,0,1,1.0,84007189,-0.3485,-1.228,-0.919,0.9757
,1.0,0,0.0,1.0,0,0,0.0,84007191,,0.2652,0.3038,-0.1312
,0.0,1,0.0,1.0,0,1,0.0,84007192,-0.9402,-1.228,-0.811,-0.0663
1.0,0.0,0,1.0,1.0,0,0,0.0,84007194,-0.338,0.5884,0.6173,-0.2533
0.0,0.0,1,0.0,0.0,1,0,1.0,84007198,-1.2724,-1.228,-2.9461,-0.6063
,0.0,0,0.0,1.0,0,1,1.0,84007200,,,0.1583,
1.0,0.0,0,1.0,1.0,0,1,1.0,84007201,2.7562,-1.228,0.7316,0.2659
,0.0,1,0.0,1.0,0,1,1.0,84007202,-0.3128,-1.228,0.4956,-0.9021
,0.0,0,0.0,1.0,0,1,0.0,84007204,-0.1662,-1.228,-1.5304,-0.4274
0.0,0.0,0,0.0,1.0,0,1,1.0,84007212,-0.7909,0.5805,0.3325,0.5351
0.0,0.0,0,0.0,1.0,0,1,1.0,84007214,-1.3057,0.5504,0.8389,0.0191
,0.0,0,0.0,1.0,0,1,0.0,84007215,,,-1.0861,
,0.0,0,0.0,0.0,0,0,1.0,84007217,0.114,-1.228,0.3718,1.7613
,0.0,0,0.0,0.0,0,1,1.0,84007218,0.3704,-0.391,-0.4449,-0.1363
1.0,0.0,0,1.0,1.0,0,1,1.0,84007219,-0.3397,-0.267,0.6948,-0.5724
1.0,0.0,1,0.0,1.0,0,1,1.0,84007221,-0.3261,1.0995,1.4586,0.2715
,0.0,0,1.0,0.0,0,1,1.0,84007222,-1.0911,-1.228,0.5662,-1.3476
1.0,0.0,1,0.0,1.0,1,0,1.0,84007223,1.5093,-1.228,-0.0568,0.9437
,0.0,1,0.0,1.0,0,1,1.0,84007224,0.7979,-1.228,-0.1088,1.2208
1.0,0.0,1,0.0,1.0,0,1,1.0,84007225,-0.9859,0.2988,0.7056,0.4021
,0.0,1,0.0,1.0,0,1,0.0,84007226,-0.6137,1.0692,1.579,0.553
1.0,0.0,0,0.0,1.0,0,1,0.0,84007229,0.3567,-1.228,-1.315,-0.8441
0.0,0.0,0,1.0,1.0,0,0,0.0,84007231,-0.3261,1.8949,-0.3922,-0.1228
0.0,0.0,1,0.0,1.0,0,1,0.0,84007232,-0.2482,-1.228,-1.0478,1.8843
1.0,0.0,0,0.0,1.0,0,1,1.0,84007234,-0.1361,0.9615,0.8207,-0.4346
0.0,0.0,0,1.0,0.0,0,1,0.0,84007236,-0.3542,1.5215,-0.2916,-0.3439
0.0,0.0,0,1.0,0.0,0,1,0.0,84007237,-0.3128,-1.228,0.1086,-2.8204
,0.0,0,1.0,0.0,0,0,1.0,84007239,-0.8108,0.7179,-0.6721,-1.3207
1.0,0.0,1,0.0,1.0,0,1,0.0,84007241,-0.338,-1.228,-0.5785,1.7589
0.0,1.0,0,0.0,1.0,0,1,1.0,84007243,1.3972,-1.228,-0.9309,1.7247
1.0,0.0,0,1.0,1.0,1,0,1.0,84007245,-0.3397,-0.267,-0.184,0.01
,0.0,0,1.0,1.0,0,0,1.0,84007247,-0.3397,0.5504,0.6464,-0.6671
0.0,0.0,1,0.0,1.0,0,1,0.0,84007248,-0.3128,-0.391,-0.7789,0.7199
,0.0,0,0.0,1.0,0,1,1.0,84007251,,,-0.3713,
,0.0,0,0.0,1.0,0,1,0.0,84007253,0.9331,-1.228,1.0508,-0.0335
0.0,1.0,0,0.0,1.0,1,0,1.0,84007254,0.7356,0.5504,-0.093,0.1727
0.0,0.0,1,0.0,1.0,0,1,0.0,84007255,-0.0695,-0.2594,-0.7891,-0.1685
1.0,0.0,0,1.0,1.0,0,1,1.0,84007257,-0.6035,0.2121,1.1872,-0.3456
0.0,0.0,0,1.0,1.0,0,1,0.0,84007258,-0.7388,0.6364,0.1731,-0.4779
1.0,1.0,0,0.0,1.0,1,0,1.0,84007260,1.1314,0.5335,0.9159,1.7933
1.0,0.0,0,1.0,0.0,0,1,0.0,84007262,2.4581,-1.228,-0.2354,1.4575
1.0,0.0,1,0.0,0.0,0,1,0.0,84007263,-0.2482,-1.228,0.5105,-0.3212
1.0,0.0,0,1.0,0.0,0,1,1.0,84007266,0.1596,-1.228,-2.1579,-0.5623
,0.0,0,0.0,,0,1,1.0,84007269,,,,
,0.0,0,0.0,1.0,0,1,0.0,84007271,0.2442,-1.228,1.08,-0.176
,0.0,0,0.0,1.0,1,0,0.0,84007272,,,0.329,
1.0,0.0,0,1.0,1.0,1,0,0.0,84007273,-0.3397,0.379,-0.5087,1.501
1.0,0.0,1,0.0,1.0,0,1,0.0,84007274,-0.7438,-0.267,0.6176,0.5306
,0.0,0,0.0,1.0,0,0,1.0,84007276,0.6428,-1.228,-1.8461,0.9883
,0.0,1,0.0,1.0,0,1,0.0,84007278,0.8759,-1.228,-0.2658,1.6429
1.0,0.0,0,1.0,1.0,1,0,0.0,84007281,-0.8792,0.2289,0.4628,-0.4692
,,0,,,0,0,1.0,84007283,,,,
1.0,0.0,0,1.0,1.0,1,0,0.0,84007284,-0.7435,1.4369,-0.6734,0.3723
1.0,0.0,1,0.0,1.0,0,0,0.0,84007286,-0.3261,-0.5168,-2.0432,-0.0288
0.0,,0,,0.0,0,1,1.0,84007287,,,-0.5866,
1.0,1.0,0,0.0,1.0,0,1,0.0,84007289,0.5096,2.0808,0.91,-0.9686
,0.0,0,1.0,1.0,0,1,1.0,84007290,0.1564,-1.228,-0.3569,
0.0,0.0,0,1.0,1.0,0,1,1.0,84007292,0.0426,-1.228,-0.3235,-0.1268
,0.0,1,0.0,1.0,0,1,0.0,84007297,2.2967,-1.228,1.2123,0.2646
,,0,,,0,0,0.0,84007299,,,,
,0.0,0,0.0,1.0,0,0,1.0,84007303,0.0311,1.2303,-0.2009,-0.6843
1.0,0.0,0,1.0,0.0,1,0,0.0,84007305,-0.3128,-0.4588,-2.2255,-0.5417
,0.0,0,0.0,1.0,0,0,0.0,84007306,-0.8775,-1.228,-0.4007,-0.4699
,0.0,0,1.0,1.0,0,1,0.0,84007307,1.1314,-1.228,0.7289,0.0716
1.0,0.0,0,1.0,0.0,0,1,1.0,84007308,-1.0406,-0.267,-1.3326,-0.5497
,0.0,0,0.0,0.0,1,0,1.0,84007311,,,-0.881,
0.0,0.0,0,1.0,1.0,1,0,0.0,84007313,0.4722,1.9795,0.2086,1.7871
0.0,0.0,0,1.0,1.0,0,0,1.0,84007314,-0.3485,0.2538,1.1559,-0.6854
,,0,,,0,0,1.0,84007315,,,,
,0.0,0,0.0,,0,1,0.0,84007317,,,,
,,0,,,0,1,1.0,84007318,,,,
,,0,,1.0,0,1,1.0,84007319,-0.3261,-1.228,1.6408,
1.0,0.0,0,0.0,1.0,0,0,0.0,84007321,0.0342,-1.228,0.2332,-0.4168
0.0,0.0,0,1.0,0.0,0,1,1.0,84007323,-0.338,-1.228,-0.7243,0.2959
0.0,0.0,0,1.0,0.0,0,0,0.0,84007324,-0.8859,-0.267,-1.9069,-0.7782
1.0,0.0,0,0.0,1.0,0,1,1.0,84007325,0.8759,-1.228,-1.0843,-0.2527
,0.0,0,0.0,1.0,0,1,0.0,84007326,,,0.1921,
0.0,0.0,0,0.0,0.0,0,1,0.0,84007327,-0.1361,0.0626,-0.3912,1.1747
1.0,0.0,0,1.0,1.0,0,1,0.0,84007328,-0.4375,-1.228,1.3129,0.684
0.0,0.0,0,1.0,1.0,0,0,0.0,84007332,-0.3128,-1.228,-1.1635,0.5375
1.0,0.0,0,0.0,1.0,0,1,1.0,84007337,1.1471,-1.228,-0.6629,0.8914
,0.0,0,1.0,0.0,0,1,1.0,84007340,-0.3485,-1.228,-0.8357,0.3282
1.0,1.0,0,0.0,1.0,0,1,1.0,84007342,-0.3485,-0.267,1.3673,0.642
0.0,0.0,0,1.0,0.0,0,1,0.0,84007344,-0.5224,-0.5168,-1.1933,-0.1415
,0.0,0,1.0,1.0,0,1,0.0,84007346,0.1436,-1.228,0.5411,-0.038
1.0,0.0,0,0.0,0.0,0,1,1.0,84007348,-0.3397,-1.228,-0.9323,1.8372
0.0,1.0,0,0.0,1.0,0,1,1.0,84007349,-2.8882,1.0459,0.2559,-1.9569
1.0,0.0,1,0.0,1.0,0,0,0.0,84007350,0.9614,-1.228,0.9329,1.6227
,0.0,1,0.0,0.0,0,0,1.0,84007351,-0.4867,-1.228,-1.6147,-0.2304
,0.0,0,0.0,0.0,0,1,1.0,84007352,,,-1.211,
1.0,0.0,1,0.0,0.0,1,0,1.0,84007355,-1.348,-0.1355,0.8042,-2.1507
0.0,0.0,0,1.0,1.0,1,0,0.0,84007356,-0.1361,-0.1325,0.7059,0.3724
0.0,0.0,1,0.0,0.0,1,0,1.0,84007359,-0.7532,-1.228,-2.6276,0.7219
1.0,0.0,0,1.0,0.0,0,1,1.0,84007361,-2.0443,0.1361,-1.6827,-0.9867
1.0,0.0,1,0.0,1.0,0,1,1.0,84007362,-1.1652,1.1469,-0.0792,1.0552
,0.0,0,0.0,0.0,0,1,0.0,84007363,0.7639,0.2183,0.6644,0.0085
1.0,0.0,1,0.0,1.0,0,0,0.0,84007364,0.483,-1.228,-0.9553,0.1443
1.0,0.0,0,1.0,0.0,0,1,1.0,84007366,-0.2482,-1.228,-1.9853,-0.1131
,,0,,,0,1,0.0,84007369,,,,
,1.0,0,0.0,1.0,0,1,1.0,84007370,-0.2482,1.3881,-1.1942,0.3147
,0.0,0,0.0,1.0,0,0,1.0,84007371,0.7286,-0.267,-0.4531,-0.4775
0.0,1.0,0,0.0,0.0,0,1,1.0,84007373,0.3759,0.1361,-1.546,-0.6108
1.0,0.0,0,0.0,1.0,0,0,0.0,84007374,1.5093,-0.1325,1.2859,1.7578
1.0,0.0,0,0.0,1.0,0,1,1.0,84007375,-0.4514,-0.1325,0.6805,0.8662
1.0,0.0,0,1.0,0.0,0,0,1.0,84007377,-0.2482,-1.228,1.6562,1.6891
0.0,0.0,0,0.0,1.0,0,1,1.0,84007378,-0.2682,-1.228,0.0118,0.5899
1.0,0.0,0,1.0,0.0,0,1,0.0,84007380,-0.6038,-1.228,-2.4107,0.0247
,0.0,0,0.0,1.0,0,1,1.0,84007383,-0.5235,1.0917,0.9839,-0.4823
,0.0,0,0.0,1.0,0,1,1.0,84007384,,,1.0667,
0.0,0.0,1,0.0,0.0,0,1,0.0,84007385,-0.338,-1.228,-1.3661,0.1332
1.0,0.0,1,0.0,1.0,0,1,0.0,84007388,2.7474,-1.228,1.1638,-0.2792
,1.0,0,0.0,0.0,0,1,1.0,84007392,0.6428,-1.228,-1.0684,1.5771
0.0,0.0,1,0.0,1.0,0,1,0.0,84007394,-1.2185,0.6017,-0.1358,-0.7298
1.0,0.0,0,1.0,0.0,0,1,1.0,84007397,-0.3485,-1.228,1.196,1.5694
0.0,0.0,1,0.0,1.0,0,1,1.0,84007398,-0.4911,0.5805,0.2291,-0.4063
1.0,0.0,1,0.0,1.0,0,1,1.0,84007399,-1.4849,-0.267,1.3872,0.5017
1.0,0.0,0,0.0,1.0,0,1,0.0,84007401,0.6751,-1.228,0.3644,-0.836
1.0,1.0,0,0.0,1.0,0,1,1.0,84007403,1.1471,-1.228,0.8053,-0.1706
,0.0,0,0.0,0.0,0,1,0.0,84007404,-0.2031,-1.228,1.0705,1.8422
1.0,0.0,0,0.0,1.0,0,1,1.0,84007406,-1.4788,1.7214,-0.4348,-0.1011
1.0,0.0,0,1.0,1.0,0,1,1.0,84007407,-0.3397,-0.267,1.077,0.8597
